11.96	J182907.5-110125	277.28156	2.30	-11.02382	2.40	672.3	68.8	208.9	23.9	58.1	3.5	39.7	2.0	-35.6	7.8	11.2	S	R56D26
15.39	J182820.1-104627	277.08401	2.10	-10.77433	2.10	413.2	44.3	246.4	26.9	38.5	1.8	31.2	1.3	15.3	9.7	10.0	S	R56D26
18.36	J182813.3-112009	277.05551	2.30	-11.33603	2.30	233.1	29.4	155.9	19.5	35.2	2.8	30.4	2.2	44.5	22.8	10.9	S	R56D26
23.59	J182706.9-104611	276.77899	2.10	-10.76990	2.10	145.2	21.9	152.2	17.8	28.1	1.8	24.3	1.4	15.2	18.3	9.4	S	R56D26
25.60	J182636.1-105720	276.65079	2.10	-10.95557	2.10	283.5	32.5	219.6	24.1	32.1	1.5	28.8	1.2	-4.4	18.5	9.5	S	R56D26
26.80	J182724.6-103835	276.85281	2.10	-10.64308	2.10	440.0	46.4	256.1	27.4	43.5	1.9	28.3	0.9	35.7	4.7	9.3	S	R56D26
27.67	J182830.8-103420	277.12863	2.00	-10.57234	2.00	1500.2	150.8	1286.5	129.0	30.5	0.2	27.4	0.2	7.3	3.0	9.1	S	R56D26
42.01	J182527.7-110003	276.36584	2.30	-11.00107	2.60	115.2	20.3	93.9	13.9	34.1	4.2	25.8	2.5	25.3	18.3	10.0	S	R56D26
46.06	J182708.1-101911	276.78412	2.30	-10.31979	2.50	141.5	20.7	106.8	14.2	36.4	3.7	26.1	2.0	27.8	12.8	9.1	S	R56D26
50.44	J183108.8-113015	277.78677	2.00	-11.50440	2.00	508.3	53.4	397.5	41.0	32.1	0.9	28.6	0.7	15.5	9.6	9.8	S	R56D26
51.52	J182554.8-113922	276.47867	2.20	-11.65638	2.20	173.7	25.0	152.8	18.7	31.2	2.4	26.5	1.7	27.1	18.3	10.5	S	R56D25
51.89	J183149.4-105710	277.95599	2.10	-10.95279	2.10	254.9	31.8	208.7	23.9	30.9	1.8	28.3	1.5	-12.5	26.5	11.2	S	R56D26
54.67	J182505.6-103440	276.27365	2.00	-10.57797	2.00	715.8	73.5	681.7	68.9	28.6	0.4	26.3	0.4	-0.3	7.3	9.6	S	R56D26
56.35	J182858.3-115721	277.24307	2.70	-11.95608	3.10	150.9	21.6	82.5	13.5	41.7	5.9	32.4	3.8	19.6	24.2	9.9	S	R56D24
