0.02	J182431.9-245212	276.13318	2.00	-24.87002	2.00	405.6	41.9	350.4	35.6	36.8	0.8	27.5	0.4	-5.3	3.5	6.2	S	R56D16
12.90	J182351.1-244312	275.96326	2.10	-24.72005	2.20	127.3	16.5	116.5	13.2	34.9	2.1	26.7	1.2	-5.7	8.8	6.1	S	R56D17
21.30	J182301.9-244612	275.75800	2.00	-24.77021	2.00	370.7	38.6	326.0	33.2	35.0	0.8	27.7	0.5	-5.8	3.5	6.3	S	R56D17
22.05	J182603.7-245932	276.51547	2.00	-24.99231	2.00	1008.6	102.3	698.8	70.2	53.6	0.7	28.0	0.2	-18.4	0.9	6.4	M	R56D16
22.40	J182346.3-243219	275.94296	2.00	-24.53887	2.00	754.8	76.9	663.8	66.7	34.8	0.4	25.9	0.2	-3.5	1.5	6.1	M	R56D17
31.90	J182242.2-243217	275.67584	2.10	-24.53806	2.30	85.2	14.3	88.6	11.0	31.7	2.6	25.9	1.7	-5.2	15.9	6.6	S	R56D17
32.70	J182326.8-242301	275.86197	2.10	-24.38379	2.30	127.7	16.5	111.3	12.8	37.6	2.5	26.1	1.2	-3.5	7.0	6.2	S	R56D17
36.08	J182228.7-242926	275.61969	2.20	-24.49057	2.40	117.0	16.1	90.9	11.4	36.2	3.0	30.3	2.1	-0.6	18.7	6.6	S	R56D17
36.32	J182219.8-251244	275.58255	2.00	-25.21228	2.00	778.3	79.4	545.9	55.0	36.5	0.5	31.3	0.4	25.8	3.8	6.8	M	R56D17
37.06	J182221.1-243003	275.58807	2.00	-24.50087	2.00	2282.2	228.8	1070.5	107.3	49.2	0.4	32.8	0.2	-51.2	0.9	6.7	M	R56D17
37.59	J182705.3-250631	276.77237	2.60	-25.10866	2.80	112.2	15.5	65.9	9.8	40.6	4.6	36.7	3.9	-10.4	47.3	6.7	S	R56D16
39.29	J182633.0-242406	276.63757	2.00	-24.40191	2.00	751.6	75.9	485.7	49.0	42.4	0.7	32.0	0.4	-25.3	2.7	6.4	C	R56D16
39.95	J182628.9-242221	276.62064	2.00	-24.37255	2.00	467.2	47.9	336.0	34.3	40.8	0.9	29.9	0.5	-9.3	3.4	6.4	C	R56D16
40.51	J182638.2-252053	276.65933	2.00	-25.34833	2.20	154.0	19.4	147.6	16.3	36.0	2.0	25.4	1.0	-5.9	6.6	6.9	S	R56D16
40.72	J182728.5-245938	276.86911	2.20	-24.99391	2.30	129.0	17.0	103.1	12.3	37.5	2.8	29.2	1.7	21.5	12.3	6.5	S	R56D16
43.17	J182727.6-243538	276.86505	2.20	-24.59404	2.80	118.2	15.9	81.9	10.6	46.8	4.8	27.0	1.8	-20.3	8.2	6.6	S	R56D16
45.69	J182750.7-244446	276.96127	2.20	-24.74630	2.40	121.7	16.5	89.1	11.4	37.8	3.2	31.6	2.3	6.8	20.1	6.7	S	R56D16
49.31	J182152.7-241843	275.46960	2.10	-24.31196	2.10	541.9	55.0	248.0	25.7	56.9	1.8	32.8	0.7	38.1	2.6	6.5	S	R56D17
53.74	J182820.9-250611	277.08731	2.00	-25.10330	2.00	246.7	26.9	244.3	25.2	35.4	1.1	25.0	0.5	-3.7	3.6	6.3	S	R56D16
54.46	J182827.8-244209	277.11606	2.20	-24.70256	2.40	112.7	16.1	91.3	11.5	36.8	3.1	29.4	2.0	11.2	15.6	6.8	S	R56D16
55.55	J182826.3-243611	277.10965	2.00	-24.60308	2.00	677.8	68.7	523.3	52.8	38.6	0.6	29.4	0.4	19.9	2.5	6.9	S	R56D16
55.82	J182608.9-240054	276.53735	2.00	-24.01509	2.10	206.1	23.4	188.9	20.0	35.3	1.4	26.3	0.8	-6.7	4.9	6.5	S	R56D17
57.14	J182119.0-241534	275.32947	2.00	-24.25951	2.00	872.5	89.0	617.9	62.1	39.4	0.5	29.3	0.3	11.0	1.7	6.3	M	R56D17
57.68	J182815.6-251949	277.06500	2.20	-25.33041	2.60	87.9	13.6	72.9	9.6	39.6	4.1	26.7	1.9	7.4	10.8	6.2	S	R56D16
58.27	J182359.8-235422	275.99924	2.00	-23.90621	2.00	1758.6	176.8	1643.0	164.5	35.5	0.2	25.6	0.1	5.5	0.7	7.5	M	R56D17
