5.41	J181330.3-124049	273.37628	2.20	-12.68030	2.30	95.1	15.9	92.2	11.8	29.6	2.6	25.7	1.9	8.7	24.9	7.4	S	R55D24
5.98	J181302.8-124908	273.26205	2.00	-12.81890	2.00	1449.9	145.8	979.0	98.2	34.1	0.3	31.2	0.2	79.9	3.8	7.3	M	R55D24
19.04	J181441.1-124326	273.67154	2.20	-12.72397	2.40	158.1	20.2	105.9	13.4	37.7	3.2	29.2	2.0	13.6	13.8	7.7	S	R55D24
20.09	J181208.2-125403	273.03455	2.50	-12.90105	2.70	74.9	13.7	58.6	9.3	32.2	4.1	29.3	3.4	1.6	54.0	6.8	S	R55D24
21.91	J181448.9-123902	273.70401	2.30	-12.65059	2.50	106.2	16.8	82.9	11.6	33.9	3.6	27.9	2.5	29.2	22.0	7.7	S	R55D24
26.88	J181237.4-131022	273.15616	2.00	-13.17304	2.00	320.7	34.0	313.5	32.0	29.6	0.7	25.6	0.5	-0.6	6.2	6.6	S	R55D24
27.74	J181213.7-130752	273.05743	2.10	-13.13121	2.10	156.4	19.3	144.6	15.9	30.0	1.5	26.6	1.2	-3.1	16.7	6.6	S	R55D24
29.35	J181133.1-123425	272.88821	2.10	-12.57362	2.20	118.5	16.5	110.5	13.0	31.0	2.1	25.6	1.4	17.8	14.0	6.7	S	R55D24
31.03	J181316.6-121500	273.31952	2.60	-12.25013	3.00	72.9	14.7	55.7	9.8	33.9	5.3	28.5	3.8	11.4	36.4	7.7	S	R55D24
32.53	J181134.8-130448	272.89520	2.20	-13.08002	2.50	101.9	14.9	77.3	10.3	35.6	3.5	27.4	2.1	-6.5	15.5	6.5	S	R55D24
35.43	J181443.7-121625	273.68240	2.20	-12.27368	2.50	164.9	20.8	102.3	13.3	38.2	3.4	30.7	2.3	-5.2	17.6	7.9	S	R56D25
39.62	J181339.5-120633	273.41486	2.00	-12.10922	2.00	804.4	82.7	493.2	50.0	37.9	0.8	26.6	0.4	29.4	2.5	8.0	M	R55D24
40.44	J181321.0-132625	273.33752	2.30	-13.44043	2.70	105.9	15.3	70.0	10.0	38.3	4.4	29.2	2.7	0.7	17.6	6.8	S	R55D24
41.92	J181345.1-132734	273.43799	2.30	-13.45964	2.70	104.5	15.5	72.5	10.3	38.2	4.4	27.9	2.5	23.8	15.2	7.0	S	R55D24
41.96	J181055.7-122437	272.73236	2.00	-12.41036	2.30	762.4	78.2	297.6	30.5	64.4	2.9	28.2	0.8	84.9	2.7	6.5	M	R55D24
43.93	J181428.6-132658	273.61938	2.40	-13.44956	2.20	254.6	27.8	119.6	14.4	44.5	3.2	35.4	2.2	80.9	13.5	7.5	S	R55D24
44.26	J181322.2-120143	273.34271	2.00	-12.02880	2.00	1515.2	153.1	1144.1	114.7	33.5	0.3	30.2	0.2	9.9	3.2	8.0	M	R55D24
49.05	J181232.4-115833	273.13507	2.20	-11.97608	2.40	121.3	17.9	93.5	12.4	34.3	3.3	27.9	2.2	2.1	19.1	7.9	S	R55D24
50.92	J181326.1-133654	273.35910	2.10	-13.61508	2.10	201.6	23.7	173.8	18.9	32.0	1.5	26.8	1.1	-5.1	10.6	7.3	S	R55D24
51.77	J181637.5-130712	274.15646	2.10	-13.12023	2.10	813.8	83.3	304.9	31.7	43.2	1.5	37.2	1.1	21.1	9.7	8.8	M	R55D24
55.36	J181016.0-131711	272.56683	2.20	-13.28651	2.40	71.5	13.2	69.4	9.5	29.7	3.0	25.6	2.2	11.3	27.2	6.4	S	R55D24
58.20	J181242.7-134319	273.17795	2.20	-13.72201	2.20	214.9	24.5	135.1	15.6	38.7	2.5	30.3	1.6	-34.5	10.8	7.3	S	R55D24
58.22	J181301.6-134357	273.25687	2.20	-13.73261	2.40	144.2	18.9	104.2	13.0	36.3	3.0	28.2	1.9	-18.4	13.5	7.4	S	R55D24
61.20	J180918.5-125910	272.32730	3.20	-12.98635	2.70	73.5	12.3	45.3	8.0	37.4	5.8	32.0	4.4	-80.6	41.1	6.1	S	R55D24
61.36	J181458.4-134251	273.74368	2.10	-13.71430	2.10	290.5	32.4	201.7	22.2	34.0	1.6	31.3	1.4	15.4	22.5	8.7	S	R55D24
62.73	J181029.1-133206	272.62137	2.10	-13.53509	2.20	111.2	15.6	94.9	11.6	31.8	2.4	27.2	1.8	5.3	19.8	6.4	S	R55D24
64.86	J181416.1-134934	273.56741	2.10	-13.82638	2.20	173.2	22.3	140.1	16.5	32.7	2.2	27.9	1.6	-9.6	16.9	8.3	S	R55D24
65.24	J181041.5-133755	272.67300	2.10	-13.63200	2.20	167.9	19.9	119.5	13.8	32.9	1.9	31.5	1.8	9.5	55.9	6.5	C	R55D24
66.04	J181039.4-133831	272.66422	2.10	-13.64216	2.20	193.2	22.0	129.6	14.7	34.5	1.9	31.9	1.6	-21.7	28.2	6.5	C	R55D24
66.21	J181049.9-134035	272.70801	2.20	-13.67654	2.40	132.9	17.1	92.0	11.5	36.9	3.1	28.9	2.0	-23.3	14.2	6.5	S	R55D24
67.28	J181350.1-113900	273.45908	2.10	-11.65021	2.10	578.5	59.0	262.5	27.5	47.9	1.7	33.5	0.9	-32.6	4.8	7.7	S	R56D25
68.43	J181116.6-134701	272.81955	2.20	-13.78381	2.30	134.6	17.6	99.4	12.2	34.6	2.7	28.9	1.9	8.4	18.0	6.8	S	R55D24
68.96	J180936.3-132705	272.40140	2.10	-13.45142	2.10	139.3	17.8	132.9	14.8	30.3	1.6	25.5	1.1	9.2	12.5	6.4	S	R55D24
69.66	J180858.7-122005	272.24484	2.00	-12.33487	2.00	407.9	43.6	250.1	25.9	36.6	1.2	27.5	0.7	-49.1	4.8	6.5	M	R55D24
71.54	J180830.4-124445	272.12671	2.10	-12.74597	2.30	97.1	14.4	88.3	10.8	31.5	2.5	25.8	1.7	-1.0	15.9	6.2	S	R55D24
73.02	J181515.2-135347	273.81366	3.20	-13.89641	2.50	144.5	20.7	81.0	13.0	42.4	5.9	31.6	3.5	-89.6	20.7	9.4	S	R56D23
