3.20	J000253.2+621917	0.72174	2.00	62.32167	2.10	140.4	16.7	131.5	14.2	26.6	1.1	25.1	1.0	21.4	28.4	5.2	S	R01D69
9.03	J000213.9+622335	0.55801	2.50	62.39314	2.30	71.4	11.5	55.3	7.9	31.6	3.5	25.6	2.4	-67.0	22.1	5.3	S	R01D69
10.22	J000425.4+621500	1.10602	2.50	62.25012	2.70	47.9	9.9	38.3	6.6	29.1	4.2	26.8	3.6	-20.2	71.7	5.1	S	R01D69
18.00	J000023.7+621509	0.09877	2.00	62.25275	2.00	2437.5	244.1	1814.7	181.6	31.4	0.1	25.3	0.1	16.3	0.7	5.4	M	R01D69
18.97	J000454.6+622928	1.22779	2.00	62.49134	2.10	144.7	17.1	128.3	13.9	27.8	1.2	25.4	1.0	11.3	21.2	5.3	S	R01D69
19.55	J000044.0+622800	0.18338	2.00	62.46678	2.00	818.8	82.8	677.3	67.9	28.1	0.3	25.6	0.2	-34.8	4.0	5.4	M	R01D69
20.08	J000047.7+620303	0.19887	2.20	62.05108	2.20	63.5	10.8	59.5	7.9	26.7	2.4	25.0	2.1	39.8	53.8	5.1	S	R01D69
21.29	J000404.4+623600	1.01845	2.10	62.60025	2.00	241.1	25.7	153.5	16.4	35.6	1.5	27.6	0.9	81.0	7.8	5.4	C	R01D69
22.12	J000413.8+623628	1.05753	2.00	62.60783	2.00	312.7	32.4	189.6	19.8	36.9	1.3	27.9	0.8	47.1	6.2	5.4	C	R01D69
23.57	J235935.5+621547	359.89816	2.00	62.26332	2.00	169.9	19.3	150.4	16.0	27.5	1.0	25.7	0.9	-59.8	22.5	5.4	S	R01D69
25.32	J000426.7+615303	1.11161	2.20	61.88432	2.30	54.8	9.7	51.3	7.0	26.5	2.5	25.2	2.3	-1.4	78.2	4.7	S	R01D69
29.39	J000643.7+620306	1.68221	2.20	62.05188	2.50	110.3	13.5	64.2	8.3	38.5	3.6	27.9	2.0	-9.8	13.9	5.0	S	R01D69
29.44	J235852.8+620910	359.72000	2.00	62.15305	2.00	1654.0	165.9	1557.7	155.9	25.9	0.1	24.8	0.1	-57.2	3.4	5.3	M	R01D69
29.45	J235914.3+620234	359.80984	2.20	62.04301	2.20	76.3	11.5	66.6	8.5	27.1	2.2	26.4	2.0	54.9	90.0	5.1	S	R01D69
30.07	J235840.3+621412	359.66818	2.00	62.23676	2.00	170.6	19.4	157.3	16.7	26.3	0.9	25.7	0.9	-52.2	63.5	5.4	S	R01D69
31.10	J000317.6+614508	0.82345	2.00	61.75229	2.00	446.4	45.3	430.5	43.3	25.8	0.3	25.1	0.3	21.5	18.4	4.5	S	R01D69
31.66	J000335.1+624731	0.89635	2.00	62.79213	2.00	2112.2	211.4	1698.3	169.9	29.7	0.1	26.2	0.1	24.0	2.0	5.5	S	R01D71
31.90	J000706.8+620256	1.77856	2.10	62.04898	2.10	145.4	16.8	125.1	13.5	27.8	1.2	26.2	1.0	-38.0	30.5	5.0	S	R01D69
33.22	J000014.9+624330	0.06214	2.20	62.72520	2.50	74.2	11.9	58.4	8.2	31.6	3.5	25.1	2.2	13.1	19.5	5.6	S	R01D71
34.33	J000723.8+620128	1.84950	2.20	62.02466	2.60	97.6	12.6	57.8	7.9	38.0	3.9	27.8	2.3	-3.5	15.9	5.0	S	R01D69
35.33	J235845.3+615649	359.68881	2.20	61.94695	2.20	66.2	10.7	60.6	7.8	26.9	2.3	25.4	2.0	-82.0	59.1	4.9	S	R01D69
35.55	J000742.8+620332	1.92862	2.30	62.05895	2.30	77.4	11.4	57.6	7.8	29.9	2.8	28.1	2.5	-84.2	63.3	5.0	S	R01D69
36.21	J235748.0+621941	359.45026	2.00	62.32812	2.00	308.9	32.3	264.7	27.1	28.4	0.6	25.7	0.5	-1.6	8.5	5.5	S	R01D69
36.44	J235946.2+614729	359.94281	2.00	61.79155	2.00	254.6	26.7	243.6	24.8	26.2	0.5	25.0	0.5	21.3	17.7	4.7	S	R01D69
36.93	J235817.3+615912	359.57245	2.20	61.98691	3.10	65.4	10.3	42.8	6.7	39.2	5.6	24.4	2.4	2.9	12.6	4.9	S	R01D69
38.60	J000017.6+625002	0.07365	2.10	62.83389	2.10	148.5	17.7	117.6	13.2	31.0	1.7	25.5	1.2	-49.0	11.7	5.7	C	R01D71
39.06	J235912.5+624516	359.80215	2.80	62.75454	2.30	134.9	15.8	61.9	8.6	43.6	4.7	31.2	2.7	83.7	14.3	5.6	S	R01D71
