6.86	J193810.1+222000	294.54218	2.10	22.33338	2.10	232.7	25.4	138.3	14.5	38.7	1.9	23.5	0.8	-63.2	4.3	4.5	M	R60D49
14.56	J193737.7+222504	294.40723	2.30	22.41797	2.30	49.9	8.8	44.9	6.2	27.0	2.6	25.8	2.4	87.8	90.0	4.2	S	R60D49
15.24	J193918.8+221609	294.82837	2.20	22.26941	2.20	112.8	13.8	80.5	9.5	29.8	1.9	29.3	1.9	-67.3	90.0	4.8	S	R60D49
18.26	J193926.4+222032	294.86041	2.90	22.34229	2.70	50.9	9.4	34.3	6.2	32.6	5.2	28.5	4.1	61.4	48.7	4.8	S	R60D49
19.41	J193705.6+222424	294.27359	2.00	22.40690	2.00	326.8	34.0	272.0	27.5	27.0	0.4	24.8	0.4	62.6	7.3	4.0	M	R60D49
19.86	J193655.8+222120	294.23282	2.00	22.35574	2.00	179.8	19.2	152.0	15.7	28.0	0.8	26.4	0.7	-20.4	19.1	3.9	S	R60D49
21.85	J193944.8+221921	294.93671	2.40	22.32266	2.30	65.6	10.4	49.4	7.1	30.3	3.3	27.4	2.7	-73.2	43.3	4.8	S	R60D49
23.94	J193632.5+220842	294.13580	2.00	22.14517	2.10	144.0	15.8	111.4	11.8	31.8	1.3	25.5	0.8	-33.5	8.0	3.9	S	R59D48
24.04	J193832.1+223653	294.63379	2.30	22.61480	2.20	41.9	9.1	44.3	6.3	25.5	2.7	23.2	2.3	74.6	45.6	4.6	S	R60D49
24.25	J193801.3+223716	294.50558	2.50	22.62131	2.40	42.6	8.6	37.4	5.9	27.5	3.4	25.8	3.0	61.9	79.2	4.4	S	R60D49
29.34	J193955.9+215544	294.98315	2.00	21.92915	2.00	205.3	22.3	159.0	16.8	31.1	1.2	26.0	0.8	45.9	8.6	5.3	C	R60D47
29.48	J193958.3+215616	294.99304	2.00	21.93794	2.00	237.8	25.3	174.5	18.3	30.6	1.0	27.9	0.9	43.4	14.6	5.3	C	R60D47
30.42	J193848.8+214352	294.70343	2.10	21.73118	2.10	119.1	14.7	95.8	10.9	30.6	1.8	25.4	1.3	81.6	13.0	5.1	S	R60D47
31.80	J193843.3+214208	294.68063	2.00	21.70230	2.10	260.9	28.8	179.3	18.6	32.4	1.2	23.4	0.6	80.8	4.5	5.0	M	R60D47
31.85	J194029.5+220729	295.12292	2.20	22.12485	2.20	88.1	12.1	69.1	8.6	29.3	2.3	27.2	2.0	36.5	42.7	4.9	S	R60D47
33.02	J193609.1+222910	294.03827	3.20	22.48629	3.40	69.4	8.7	27.2	4.8	47.2	7.5	33.8	4.5	-37.4	22.6	3.7	S	R59D48
35.55	J193808.0+224844	294.53336	2.00	22.81228	2.00	190.6	20.5	176.8	18.3	26.3	0.7	25.6	0.7	89.1	42.1	4.5	S	R60D49
36.02	J193639.2+224146	294.16345	2.30	22.69634	2.40	34.5	7.6	33.6	5.2	26.8	3.3	24.0	2.7	-12.1	46.0	3.9	S	R60D49
36.91	J193605.9+215119	294.02466	2.20	21.85550	2.20	76.2	10.4	62.0	7.6	29.0	2.1	26.5	1.8	33.2	33.3	4.2	S	R59D48
37.24	J193722.1+213758	294.34247	2.20	21.63299	2.20	89.2	11.3	67.3	8.0	29.3	1.9	28.3	1.8	-47.7	82.3	4.2	S	R60D47
38.59	J193604.3+214903	294.01810	2.00	21.81759	2.00	379.7	38.6	320.8	32.4	28.1	0.4	26.3	0.3	-47.4	8.1	4.1	S	R60D47
40.47	J194043.8+223413	295.18256	2.60	22.57045	3.10	73.0	10.5	39.7	6.6	39.2	5.7	29.3	3.5	-19.9	21.9	4.9	S	R60D49
41.11	J193629.1+224624	294.12146	2.00	22.77336	2.00	628.7	63.2	537.9	53.9	28.2	0.2	25.9	0.2	61.3	3.2	3.8	S	R60D49
42.95	J193938.5+213458	294.91061	2.00	21.58292	2.00	3670.6	367.4	2769.1	277.0	37.9	0.1	31.8	0.1	-45.6	0.6	5.5	M	R60D47
42.98	J194056.0+215213	295.23346	3.50	21.87040	2.70	86.4	11.8	42.6	7.0	47.0	7.4	27.0	2.9	61.3	13.2	5.4	S	R60D47
44.79	J194106.9+215305	295.27878	2.00	21.88499	2.00	185.2	20.6	165.7	17.4	26.6	0.9	26.2	0.8	-70.5	90.0	5.3	S	R60D47
44.92	J194123.5+220328	295.34808	2.10	22.05800	2.10	95.2	12.5	91.3	10.3	26.8	1.5	24.3	1.2	68.6	22.4	4.7	S	R60D47
45.29	J193513.3+215600	293.80560	3.60	21.93360	4.50	306.9	30.9	38.0	5.0	115.4	11.2	43.7	3.4	-34.3	7.8	4.2	S	R59D48
45.39	J193944.1+213254	294.93405	2.20	21.54854	2.30	88.8	12.8	69.4	9.0	30.7	2.7	26.0	2.0	-2.2	22.1	5.5	S	R60D47
46.15	J194104.3+214914	295.26804	2.00	21.82059	2.00	227.3	24.6	210.8	21.8	26.8	0.7	25.2	0.6	-52.7	17.6	5.4	S	R60D47
