4.73	J164102.8-463456	250.26192	5.50	-46.58248	5.30	573.3	60.7	131.6	21.2	108.6	15.3	61.3	6.9	48.9	15.0	17.3	S	R51D04
26.45	J164302.9-464249	250.76222	2.70	-46.71381	8.50	196.2	27.0	107.7	15.4	111.6	19.9	25.0	1.4	13.4	6.2	14.4	S	R51D04
29.36	J164306.5-464742	250.77740	2.00	-46.79505	2.00	3385.3	341.5	1185.9	119.4	76.4	1.0	53.2	0.6	-34.7	1.7	14.3	M	R51D04
29.40	J163902.9-465524	249.76218	3.40	-46.92341	3.60	1204.8	124.8	308.9	40.7	83.9	7.4	71.1	5.9	33.8	22.2	26.1	S	R50D04
33.11	J163857.5-465916	249.73962	3.90	-46.98787	2.60	3589.4	359.7	430.9	47.7	155.2	7.9	82.1	3.6	78.6	3.3	25.5	C	R50D04
33.21	J163848.7-465821	249.70312	2.30	-46.97255	3.10	1880.8	190.7	507.0	56.6	98.9	5.5	57.4	2.5	7.5	3.8	25.5	C	R50D04
48.31	J164329.9-471037	250.87471	2.10	-47.17715	3.60	256.9	31.1	180.1	20.7	79.3	7.0	27.5	1.0	-6.4	4.5	11.6	S	R51D04
53.46	J164449.4-455910	251.20607	2.10	-45.98617	4.50	108.4	23.0	107.7	14.8	63.0	9.6	24.4	1.4	0.0	6.6	12.0	S	R51D04
58.00	J163853.3-472627	249.72215	2.20	-47.44100	2.20	1712.6	173.8	572.1	59.1	75.1	2.6	54.6	1.6	41.8	4.9	14.8	M	R51D03
60.58	J164435.7-471722	251.14891	2.10	-47.28963	5.00	125.3	19.9	98.8	12.9	77.0	10.7	25.2	1.3	2.2	5.7	9.9	S	R51D04
62.01	J163909.8-473130	249.79085	2.10	-47.52509	3.20	408.1	46.0	242.2	27.8	77.1	5.8	36.4	1.5	1.5	4.6	13.9	S	R51D03
62.76	J164300.8-472949	250.75342	2.00	-47.49704	2.50	269.2	32.4	249.8	26.7	63.1	3.7	26.1	0.6	0.6	3.7	10.8	S	R51D04
69.97	J164150.7-474036	250.46152	2.00	-47.67689	2.10	1370.0	138.0	797.7	80.5	72.3	1.3	39.6	0.4	-1.4	0.9	10.9	S	R51D03
69.99	J164239.3-473844	250.66417	2.00	-47.64572	2.50	445.7	47.6	291.9	31.0	75.9	3.7	33.6	0.9	2.2	2.1	10.8	S	R51D03
70.90	J164022.2-452047	250.09258	2.10	-45.34652	2.90	300.9	36.7	220.4	25.4	64.4	5.1	30.0	1.2	-3.9	4.2	13.2	C	R51D05
71.94	J164518.5-453744	251.32729	2.00	-45.62893	2.20	516.6	55.1	400.2	41.6	61.4	2.4	29.8	0.6	-1.6	1.2	11.9	C	R51D05
71.98	J164017.7-451945	250.07388	2.10	-45.32922	2.90	308.8	37.4	216.7	25.3	61.3	4.8	32.9	1.5	0.1	5.3	13.2	C	R51D05
72.91	J164515.8-453603	251.31622	2.00	-45.60097	2.30	551.6	58.2	380.8	39.8	66.4	2.7	30.9	0.7	-1.9	1.3	11.9	C	R51D05
72.92	J164051.8-451840	250.21606	2.10	-45.31137	3.40	217.6	30.4	172.6	21.2	63.2	6.4	28.3	1.4	1.1	4.9	13.1	S	R51D05
79.86	J163933.7-475033	249.89058	2.50	-47.84273	4.90	215.1	27.9	118.2	16.7	81.7	10.8	37.1	2.8	12.4	7.7	12.0	S	R51D03
